bucket,file,total_lines,size_bytes,peak_rss_kb,iteration,load_ms,modify_ms,save_ms,total_ms
Medium (100-500 lines),ShanelReyes__rory__docker-compose.yml.bak.yml,152,4921,4684,24,0.444664,0.000301,0.413023,0.857988
Medium (100-500 lines),ShanelReyes__rory__docker-compose.yml.bak.yml,152,4921,4684,25,0.486489,0.000365,0.473157,0.960011
Medium (100-500 lines),ShanelReyes__rory__docker-compose.yml.bak.yml,152,4921,4684,26,0.487798,0.000406,0.44203,0.930234
Medium (100-500 lines),ShanelReyes__rory__docker-compose.yml.bak.yml,152,4921,4684,27,0.446572,0.0004,0.414256,0.861228
Medium (100-500 lines),ShanelReyes__rory__docker-compose.yml.bak.yml,152,4921,4684,28,0.445439,0.00035,0.412666,0.858455
Medium (100-500 lines),ShanelReyes__rory__docker-compose.yml.bak.yml,152,4921,4684,29,0.486499,0.000375,0.470223,0.957097
Large (500-2000 lines),AdrienPoupa__docker-compose-nas__docker-compose.yml.yml,580,21586,5020,0,3.45826,0.00984,3.45003,6.91814
Large (500-2000 lines),AdrienPoupa__docker-compose-nas__docker-compose.yml.yml,580,21586,5020,1,2.93202,0.003009,2.33491,5.26994
Large (500-2000 lines),AdrienPoupa__docker-compose-nas__docker-compose.yml.yml,580,21586,5020,2,2.20874,0.001344,2.25202,4.4621
Large (500-2000 lines),AdrienPoupa__docker-compose-nas__docker-compose.yml.yml,580,21586,5020,3,2.15707,0.00157,2.21601,4.37465
Large (500-2000 lines),AdrienPoupa__docker-compose-nas__docker-compose.yml.yml,580,21586,5020,4,2.07951,0.001219,2.21272,4.29345
Large (500-2000 lines),AdrienPoupa__docker-compose-nas__docker-compose.yml.yml,580,21586,5020,5,2.09408,0.001181,2.20105,4.2963
Large (500-2000 lines),AdrienPoupa__docker-compose-nas__docker-compose.yml.yml,580,21586,5020,6,2.09351,0.001236,2.25931,4.35405
Large (500-2000 lines),AdrienPoupa__docker-compose-nas__docker-compose.yml.yml,580,21586,5020,7,2.0921,0.001319,2.23175,4.32517
Large (500-2000 lines),AdrienPoupa__docker-compose-nas__docker-compose.yml.yml,580,21586,5020,8,2.20946,0.00155,2.26764,4.47865
Large (500-2000 lines),AdrienPoupa__docker-compose-nas__docker-compose.yml.yml,580,21586,5020,9,2.181,0.001288,2.28554,4.46782
Large (500-2000 lines),AdrienPoupa__docker-compose-nas__docker-compose.yml.yml,580,21586,5020,10,2.16642,0.001221,2.35462,4.52226
Large (500-2000 lines),AdrienPoupa__docker-compose-nas__docker-compose.yml.yml,580,21586,5020,11,2.31034,0.001756,2.49691,4.80901
Large (500-2000 lines),AdrienPoupa__docker-compose-nas__docker-compose.yml.yml,580,21586,5020,12,2.09225,0.001202,2.21033,4.30378
Large (500-2000 lines),AdrienPoupa__docker-compose-nas__docker-compose.yml.yml,580,21586,5020,13,2.16507,0.001304,2.2678,4.43417
Large (500-2000 lines),AdrienPoupa__docker-compose-nas__docker-compose.yml.yml,580,21586,5020,14,2.23807,0.001227,2.28411,4.52341
Large (500-2000 lines),AdrienPoupa__docker-compose-nas__docker-compose.yml.yml,580,21586,5020,15,2.21213,0.001249,2.30294,4.51631
Large (500-2000 lines),AdrienPoupa__docker-compose-nas__docker-compose.yml.yml,580,21586,5020,16,2.18641,0.001233,2.24874,4.43638
Large (500-2000 lines),AdrienPoupa__docker-compose-nas__docker-compose.yml.yml,580,21586,5020,17,2.17448,0.001226,2.28585,4.46156
Large (500-2000 lines),AdrienPoupa__docker-compose-nas__docker-compose.yml.yml,580,21586,5020,18,2.26896,0.003174,2.39577,4.66791
Large (500-2000 lines),AdrienPoupa__docker-compose-nas__docker-compose.yml.yml,580,21586,5020,19,2.21474,0.001605,2.32858,4.54493
Large (500-2000 lines),AdrienPoupa__docker-compose-nas__docker-compose.yml.yml,580,21586,5020,20,2.23582,0.001235,2.31014,4.5472
Large (500-2000 lines),AdrienPoupa__docker-compose-nas__docker-compose.yml.yml,580,21586,5020,21,2.19614,0.001421,2.51113,4.7087
Large (500-2000 lines),AdrienPoupa__docker-compose-nas__docker-compose.yml.yml,580,21586,5020,22,2.30352,0.002181,2.29144,4.59714
Large (500-2000 lines),AdrienPoupa__docker-compose-nas__docker-compose.yml.yml,580,21586,5020,23,2.21842,0.001236,2.51486,4.73452
Large (500-2000 lines),AdrienPoupa__docker-compose-nas__docker-compose.yml.yml,580,21586,5020,24,2.21122,0.002161,2.33348,4.54687
Large (500-2000 lines),AdrienPoupa__docker-compose-nas__docker-compose.yml.yml,580,21586,5020,25,2.27345,0.001288,2.33027,4.60501
Large (500-2000 lines),AdrienPoupa__docker-compose-nas__docker-compose.yml.yml,580,21586,5020,26,2.17675,0.001083,2.3298,4.50763
Large (500-2000 lines),AdrienPoupa__docker-compose-nas__docker-compose.yml.yml,580,21586,5020,27,2.33011,0.001365,2.34358,4.67506
Large (500-2000 lines),AdrienPoupa__docker-compose-nas__docker-compose.yml.yml,580,21586,5020,28,2.2827,0.001343,2.33838,4.62242
Large (500-2000 lines),AdrienPoupa__docker-compose-nas__docker-compose.yml.yml,580,21586,5020,29,2.26984,0.00134,2.29725,4.56844
Large (500-2000 lines),Bleenq-Technology__ai-homelab__docker_ai_compose.ai.yml.yml,551,27736,4944,0,2.683,0.007235,1.55819,4.24843
Large (500-2000 lines),Bleenq-Technology__ai-homelab__docker_ai_compose.ai.yml.yml,551,27736,4944,1,1.92655,0.001163,1.50015,3.42786
Large (500-2000 lines),Bleenq-Technology__ai-homelab__docker_ai_compose.ai.yml.yml,551,27736,4944,2,1.75203,0.001273,1.5156,3.2689
Large (500-2000 lines),Bleenq-Technology__ai-homelab__docker_ai_compose.ai.yml.yml,551,27736,4944,3,1.74673,0.001217,1.49583,3.24378
Large (500-2000 lines),Bleenq-Technology__ai-homelab__docker_ai_compose.ai.yml.yml,551,27736,4944,4,1.76347,0.001215,1.50505,3.26973
Large (500-2000 lines),Bleenq-Technology__ai-homelab__docker_ai_compose.ai.yml.yml,551,27736,4944,5,1.7779,0.001072,1.45768,3.23666
Large (500-2000 lines),Bleenq-Technology__ai-homelab__docker_ai_compose.ai.yml.yml,551,27736,4944,6,1.8449,0.001008,1.51297,3.35889
Large (500-2000 lines),Bleenq-Technology__ai-homelab__docker_ai_compose.ai.yml.yml,551,27736,4944,7,1.81735,0.001294,1.47763,3.29627
Large (500-2000 lines),Bleenq-Technology__ai-homelab__docker_ai_compose.ai.yml.yml,551,27736,4944,8,1.84335,0.001578,1.55546,3.40039
Large (500-2000 lines),Bleenq-Technology__ai-homelab__docker_ai_compose.ai.yml.yml,551,27736,4944,9,1.81939,0.001104,1.55107,3.37156
Large (500-2000 lines),Bleenq-Technology__ai-homelab__docker_ai_compose.ai.yml.yml,551,27736,4944,10,1.81961,0.00127,1.51834,3.33922
Large (500-2000 lines),Bleenq-Technology__ai-homelab__docker_ai_compose.ai.yml.yml,551,27736,4944,11,1.79371,0.001212,1.52998,3.3249
Large (500-2000 lines),Bleenq-Technology__ai-homelab__docker_ai_compose.ai.yml.yml,551,27736,4944,12,1.8464,0.00116,1.54821,3.39577
Large (500-2000 lines),Bleenq-Technology__ai-homelab__docker_ai_compose.ai.yml.yml,551,27736,4944,13,1.89746,0.001672,1.61264,3.51177
Large (500-2000 lines),Bleenq-Technology__ai-homelab__docker_ai_compose.ai.yml.yml,551,27736,4944,14,1.86026,0.001169,1.52234,3.38376
Large (500-2000 lines),Bleenq-Technology__ai-homelab__docker_ai_compose.ai.yml.yml,551,27736,4944,15,1.84058,0.001046,1.51156,3.35318
Large (500-2000 lines),Bleenq-Technology__ai-homelab__docker_ai_compose.ai.yml.yml,551,27736,4944,16,1.79825,0.001491,1.53462,3.33436
Large (500-2000 lines),Bleenq-Technology__ai-homelab__docker_ai_compose.ai.yml.yml,551,27736,4944,17,1.83762,0.001229,1.54063,3.37948
Large (500-2000 lines),Bleenq-Technology__ai-homelab__docker_ai_compose.ai.yml.yml,551,27736,4944,18,1.81907,0.001211,1.51415,3.33444
Large (500-2000 lines),Bleenq-Technology__ai-homelab__docker_ai_compose.ai.yml.yml,551,27736,4944,19,1.82403,0.001289,1.50744,3.33276
Large (500-2000 lines),Bleenq-Technology__ai-homelab__docker_ai_compose.ai.yml.yml,551,27736,4944,20,1.87454,0.001104,1.50917,3.38481
Large (500-2000 lines),Bleenq-Technology__ai-homelab__docker_ai_compose.ai.yml.yml,551,27736,4944,21,1.88509,0.001328,1.55671,3.44313
Large (500-2000 lines),Bleenq-Technology__ai-homelab__docker_ai_compose.ai.yml.yml,551,27736,4944,22,1.93113,0.002097,1.57645,3.50967
Large (500-2000 lines),Bleenq-Technology__ai-homelab__docker_ai_compose.ai.yml.yml,551,27736,4944,23,1.89822,0.001189,1.5403,3.43971
Large (500-2000 lines),Bleenq-Technology__ai-homelab__docker_ai_compose.ai.yml.yml,551,27736,4944,24,1.89816,0.001136,1.58731,3.4866
Large (500-2000 lines),Bleenq-Technology__ai-homelab__docker_ai_compose.ai.yml.yml,551,27736,4944,25,1.87245,0.001258,1.60712,3.48083
Large (500-2000 lines),Bleenq-Technology__ai-homelab__docker_ai_compose.ai.yml.yml,551,27736,4944,26,1.87459,0.001583,1.56639,3.44256
Large (500-2000 lines),Bleenq-Technology__ai-homelab__docker_ai_compose.ai.yml.yml,551,27736,4944,27,1.81615,0.001033,1.53598,3.35316
Large (500-2000 lines),Bleenq-Technology__ai-homelab__docker_ai_compose.ai.yml.yml,551,27736,4944,28,1.88981,0.001326,1.52886,3.42
Large (500-2000 lines),Bleenq-Technology__ai-homelab__docker_ai_compose.ai.yml.yml,551,27736,4944,29,1.87517,0.001087,1.52256,3.39882
Large (500-2000 lines),CJLove__homelab__ArtifactKeeper_docker-compose.yml.yml,636,28510,4940,0,1.8561,0.00549,1.23787,3.09946
Large (500-2000 lines),CJLove__homelab__ArtifactKeeper_docker-compose.yml.yml,636,28510,4940,1,1.72619,0.001031,1.22065,2.94787
Large (500-2000 lines),CJLove__homelab__ArtifactKeeper_docker-compose.yml.yml,636,28510,4940,2,1.74455,0.001607,1.15989,2.90605
Large (500-2000 lines),CJLove__homelab__ArtifactKeeper_docker-compose.yml.yml,636,28510,4940,3,1.69988,0.001028,1.28512,2.98602
Large (500-2000 lines),CJLove__homelab__ArtifactKeeper_docker-compose.yml.yml,636,28510,4940,4,1.73634,0.001244,1.17039,2.90797
Large (500-2000 lines),CJLove__homelab__ArtifactKeeper_docker-compose.yml.yml,636,28510,4940,5,1.72437,0.00094,1.13631,2.86163
Large (500-2000 lines),CJLove__homelab__ArtifactKeeper_docker-compose.yml.yml,636,28510,4940,6,1.77392,0.0009,1.16632,2.94114
Large (500-2000 lines),CJLove__homelab__ArtifactKeeper_docker-compose.yml.yml,636,28510,4940,7,1.70092,0.000991,1.18476,2.88668
Large (500-2000 lines),CJLove__homelab__ArtifactKeeper_docker-compose.yml.yml,636,28510,4940,8,1.73123,0.000874,1.17932,2.91142
Large (500-2000 lines),CJLove__homelab__ArtifactKeeper_docker-compose.yml.yml,636,28510,4940,9,1.77775,0.00082,1.15949,2.93805
Large (500-2000 lines),CJLove__homelab__ArtifactKeeper_docker-compose.yml.yml,636,28510,4940,10,1.7488,0.000902,1.15994,2.90965
Large (500-2000 lines),CJLove__homelab__ArtifactKeeper_docker-compose.yml.yml,636,28510,4940,11,1.72906,0.000896,1.21218,2.94213
Large (500-2000 lines),CJLove__homelab__ArtifactKeeper_docker-compose.yml.yml,636,28510,4940,12,1.73993,0.000832,1.20204,2.9428
Large (500-2000 lines),CJLove__homelab__ArtifactKeeper_docker-compose.yml.yml,636,28510,4940,13,1.76516,0.001214,1.20527,2.97165
Large (500-2000 lines),CJLove__homelab__ArtifactKeeper_docker-compose.yml.yml,636,28510,4940,14,1.81175,0.001234,1.21519,3.02818
Large (500-2000 lines),CJLove__homelab__ArtifactKeeper_docker-compose.yml.yml,636,28510,4940,15,1.76406,0.000846,1.1898,2.95471
Large (500-2000 lines),CJLove__homelab__ArtifactKeeper_docker-compose.yml.yml,636,28510,4940,16,1.73718,0.00094,1.21667,2.95479
Large (500-2000 lines),CJLove__homelab__ArtifactKeeper_docker-compose.yml.yml,636,28510,4940,17,1.76923,0.000913,1.23146,3.00161
Large (500-2000 lines),CJLove__homelab__ArtifactKeeper_docker-compose.yml.yml,636,28510,4940,18,1.80039,0.001099,1.17985,2.98133
Large (500-2000 lines),CJLove__homelab__ArtifactKeeper_docker-compose.yml.yml,636,28510,4940,19,1.80917,0.001143,1.23126,3.04157
Large (500-2000 lines),CJLove__homelab__ArtifactKeeper_docker-compose.yml.yml,636,28510,4940,20,1.85272,0.001088,1.21957,3.07338
Large (500-2000 lines),CJLove__homelab__ArtifactKeeper_docker-compose.yml.yml,636,28510,4940,21,1.79114,0.000957,1.18371,2.9758
Large (500-2000 lines),CJLove__homelab__ArtifactKeeper_docker-compose.yml.yml,636,28510,4940,22,1.74831,0.000897,1.1817,2.93091
Large (500-2000 lines),CJLove__homelab__ArtifactKeeper_docker-compose.yml.yml,636,28510,4940,23,1.72493,0.000821,1.33017,3.05593
Large (500-2000 lines),CJLove__homelab__ArtifactKeeper_docker-compose.yml.yml,636,28510,4940,24,1.72676,0.000907,1.21082,2.93848
Large (500-2000 lines),CJLove__homelab__ArtifactKeeper_docker-compose.yml.yml,636,28510,4940,25,1.77386,0.000951,1.16702,2.94183
Large (500-2000 lines),CJLove__homelab__ArtifactKeeper_docker-compose.yml.yml,636,28510,4940,26,1.76332,0.000858,1.16141,2.92558
Large (500-2000 lines),CJLove__homelab__ArtifactKeeper_docker-compose.yml.yml,636,28510,4940,27,1.76686,0.000887,1.20428,2.97202
Large (500-2000 lines),CJLove__homelab__ArtifactKeeper_docker-compose.yml.yml,636,28510,4940,28,1.82094,0.001114,1.2294,3.05145
Large (500-2000 lines),CJLove__homelab__ArtifactKeeper_docker-compose.yml.yml,636,28510,4940,29,1.96409,0.001825,1.36661,3.33252
Large (500-2000 lines),CodesWhat__drydock__test_qa-compose.yml.yml,636,24468,5000,0,3.09194,0.012352,2.64131,5.7456
Large (500-2000 lines),CodesWhat__drydock__test_qa-compose.yml.yml,636,24468,5000,1,2.76629,0.003858,2.53314,5.30329
Large (500-2000 lines),CodesWhat__drydock__test_qa-compose.yml.yml,636,24468,5000,2,2.71601,0.002912,2.47449,5.19342
Large (500-2000 lines),CodesWhat__drydock__test_qa-compose.yml.yml,636,24468,5000,3,2.77632,0.003287,2.64606,5.42567
Large (500-2000 lines),CodesWhat__drydock__test_qa-compose.yml.yml,636,24468,5000,4,2.68697,0.003119,2.48938,5.17947
Large (500-2000 lines),CodesWhat__drydock__test_qa-compose.yml.yml,636,24468,5000,5,1.87577,0.004176,1.66005,3.54
Large (500-2000 lines),CodesWhat__drydock__test_qa-compose.yml.yml,636,24468,5000,6,1.81934,0.001486,1.58088,3.4017
Large (500-2000 lines),CodesWhat__drydock__test_qa-compose.yml.yml,636,24468,5000,7,1.89498,0.00157,1.70758,3.60412
Large (500-2000 lines),CodesWhat__drydock__test_qa-compose.yml.yml,636,24468,5000,8,1.95445,0.0019,1.66524,3.62158
Large (500-2000 lines),CodesWhat__drydock__test_qa-compose.yml.yml,636,24468,5000,9,1.84408,0.001293,1.5966,3.44198
Large (500-2000 lines),CodesWhat__drydock__test_qa-compose.yml.yml,636,24468,5000,10,1.88615,0.002007,1.65462,3.54277
Large (500-2000 lines),CodesWhat__drydock__test_qa-compose.yml.yml,636,24468,5000,11,1.81755,0.001301,1.63328,3.45214
Large (500-2000 lines),CodesWhat__drydock__test_qa-compose.yml.yml,636,24468,5000,12,1.84648,0.001205,1.64342,3.4911
Large (500-2000 lines),CodesWhat__drydock__test_qa-compose.yml.yml,636,24468,5000,13,1.86656,0.001177,1.66185,3.52959
Large (500-2000 lines),CodesWhat__drydock__test_qa-compose.yml.yml,636,24468,5000,14,1.85998,0.00126,1.71861,3.57985
Large (500-2000 lines),CodesWhat__drydock__test_qa-compose.yml.yml,636,24468,5000,15,1.93585,0.001451,1.63409,3.57139
Large (500-2000 lines),CodesWhat__drydock__test_qa-compose.yml.yml,636,24468,5000,16,1.84627,0.001338,1.62818,3.47579
Large (500-2000 lines),CodesWhat__drydock__test_qa-compose.yml.yml,636,24468,5000,17,1.95841,0.001462,1.65897,3.61884
Large (500-2000 lines),CodesWhat__drydock__test_qa-compose.yml.yml,636,24468,5000,18,1.88471,0.001138,1.63134,3.51719
Large (500-2000 lines),CodesWhat__drydock__test_qa-compose.yml.yml,636,24468,5000,19,1.90104,0.001396,1.67703,3.57947
Large (500-2000 lines),CodesWhat__drydock__test_qa-compose.yml.yml,636,24468,5000,20,1.92888,0.001383,1.65064,3.58091
Large (500-2000 lines),CodesWhat__drydock__test_qa-compose.yml.yml,636,24468,5000,21,1.8733,0.001481,1.67132,3.5461
Large (500-2000 lines),CodesWhat__drydock__test_qa-compose.yml.yml,636,24468,5000,22,1.9031,0.001317,1.67196,3.57637
Large (500-2000 lines),CodesWhat__drydock__test_qa-compose.yml.yml,636,24468,5000,23,1.8856,0.001303,1.66335,3.55025
Large (500-2000 lines),CodesWhat__drydock__test_qa-compose.yml.yml,636,24468,5000,24,1.83608,0.001354,1.65287,3.4903
Large (500-2000 lines),CodesWhat__drydock__test_qa-compose.yml.yml,636,24468,5000,25,1.87379,0.001351,1.70863,3.58378
Large (500-2000 lines),CodesWhat__drydock__test_qa-compose.yml.yml,636,24468,5000,26,1.89696,0.001278,1.73654,3.63478
Large (500-2000 lines),CodesWhat__drydock__test_qa-compose.yml.yml,636,24468,5000,27,1.92715,0.001273,1.64781,3.57624
Large (500-2000 lines),CodesWhat__drydock__test_qa-compose.yml.yml,636,24468,5000,28,1.90213,0.001234,1.6329,3.53626
Large (500-2000 lines),CodesWhat__drydock__test_qa-compose.yml.yml,636,24468,5000,29,1.88716,0.001297,1.69573,3.58419
Large (500-2000 lines),EnigmaCurry__d.rymcg.tech__jitsi-meet_docker-compose.yaml.yml,505,17006,4824,0,2.50673,0.006434,1.47582,3.98899
Large (500-2000 lines),EnigmaCurry__d.rymcg.tech__jitsi-meet_docker-compose.yaml.yml,505,17006,4824,1,1.47207,0.000756,1.39002,2.86285
Large (500-2000 lines),EnigmaCurry__d.rymcg.tech__jitsi-meet_docker-compose.yaml.yml,505,17006,4824,2,1.48171,0.000972,1.35666,2.83934
Large (500-2000 lines),EnigmaCurry__d.rymcg.tech__jitsi-meet_docker-compose.yaml.yml,505,17006,4824,3,1.51371,0.000884,1.40123,2.91582
Large (500-2000 lines),EnigmaCurry__d.rymcg.tech__jitsi-meet_docker-compose.yaml.yml,505,17006,4824,4,1.55298,0.00082,1.37292,2.92672
Large (500-2000 lines),EnigmaCurry__d.rymcg.tech__jitsi-meet_docker-compose.yaml.yml,505,17006,4824,5,1.52512,0.001228,1.41308,2.93943
Large (500-2000 lines),EnigmaCurry__d.rymcg.tech__jitsi-meet_docker-compose.yaml.yml,505,17006,4824,6,1.54547,0.000944,1.48296,3.02937
Large (500-2000 lines),EnigmaCurry__d.rymcg.tech__jitsi-meet_docker-compose.yaml.yml,505,17006,4824,7,1.53622,0.001285,1.40575,2.94325
Large (500-2000 lines),EnigmaCurry__d.rymcg.tech__jitsi-meet_docker-compose.yaml.yml,505,17006,4824,8,1.71622,0.003642,1.50987,3.22973
Large (500-2000 lines),EnigmaCurry__d.rymcg.tech__jitsi-meet_docker-compose.yaml.yml,505,17006,4824,9,1.55253,0.000872,1.44831,3.00171
Large (500-2000 lines),EnigmaCurry__d.rymcg.tech__jitsi-meet_docker-compose.yaml.yml,505,17006,4824,10,1.56697,0.000934,1.46226,3.03016
Large (500-2000 lines),EnigmaCurry__d.rymcg.tech__jitsi-meet_docker-compose.yaml.yml,505,17006,4824,11,1.53999,0.000921,1.40724,2.94815
Large (500-2000 lines),EnigmaCurry__d.rymcg.tech__jitsi-meet_docker-compose.yaml.yml,505,17006,4824,12,1.58608,0.000984,1.41878,3.00584
Large (500-2000 lines),EnigmaCurry__d.rymcg.tech__jitsi-meet_docker-compose.yaml.yml,505,17006,4824,13,1.53861,0.000822,1.42036,2.95979
Large (500-2000 lines),EnigmaCurry__d.rymcg.tech__jitsi-meet_docker-compose.yaml.yml,505,17006,4824,14,1.56581,0.00093,1.42332,2.99006
Large (500-2000 lines),EnigmaCurry__d.rymcg.tech__jitsi-meet_docker-compose.yaml.yml,505,17006,4824,15,1.5384,0.000874,1.43095,2.97023
Large (500-2000 lines),EnigmaCurry__d.rymcg.tech__jitsi-meet_docker-compose.yaml.yml,505,17006,4824,16,1.56715,0.000901,1.38935,2.9574
Large (500-2000 lines),EnigmaCurry__d.rymcg.tech__jitsi-meet_docker-compose.yaml.yml,505,17006,4824,17,1.52215,0.000843,1.40144,2.92443
Large (500-2000 lines),EnigmaCurry__d.rymcg.tech__jitsi-meet_docker-compose.yaml.yml,505,17006,4824,18,1.49947,0.000801,1.38503,2.8853
Large (500-2000 lines),EnigmaCurry__d.rymcg.tech__jitsi-meet_docker-compose.yaml.yml,505,17006,4824,19,1.52977,0.000927,1.3856,2.9163
